Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/health,7614,7492,2,2.22858605532247,0.722790999134304,132.1459999999206,72.39125295508275,27.22138924833656,26.78521778940603,2,2,2,3,3,4,5,10,45,130,130
POST,/v1/answer_question,3640,3604,2,361.454074649463,0.884082997799851,120173.54629200054,132.96785714285716,13.013640250058454,12.88493391791502,2,2,2,3,3,4,6,9,120000,120000,120000
POST,/v1/explain,2441,2398,2,2.435790749668856,0.850333999551367,73.10820800194051,93.50634985661614,8.727004354503485,8.573271791109939,2,2,2,3,3,4,11,18,67,73,73
POST,/v1/predict_discount,6170,6087,2,2.4020765052011255,0.847625000460539,171.37579200061737,74.29076175040518,22.058835259027656,21.76209565991918,2,2,2,3,3,4,9,12,75,170,170
,Aggregated,19865,19581,2,68.13127929556012,0.722790999134304,120173.54629200054,86.67571104958469,71.02086911192616,70.00551915835017,2,2,2,3,3,4,7,11,82,120000,120000
