Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/health,42,0,3,4325.353997928601,2.131540997652337,61102.15679099201,38.0,0.35127508191058704,0.0,3,4,4,4,12,60000,61000,61000,61000,61000,61000
POST,/v1/answer_question,2,0,116000.0,117021.72345850704,115552.56675000419,118490.88016700989,5077.0,0.016727384852885097,0.0,118000,118000,118000,118000,118000,118000,118000,118000,118000,118000,118000
POST,/v1/explain,2,0,19.195624990970828,78.89197899930878,19.195624990970828,138.58833300764672,1235.0,0.016727384852885097,0.0,140,140,140,140,140,140,140,140,140,140,140
POST,/v1/predict_discount,22,0,14,10995.99602268096,11.221249995287508,61267.34020799631,160.63636363636363,0.18400123338173607,0.0,14,16,43,92,60000,61000,61000,61000,61000,61000,61000
,Aggregated,68,0,4,9673.206048338163,2.131540997652337,118490.88016700989,261.0882352941176,0.5687310849980933,0.0,4,12,16,29,60000,61000,116000,118000,118000,118000,118000
