Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/health,32,0,3,7321.779248750015,1.746292000007088,60057.13433300002,38.0,0.3377770575950813,0.0,3,3,3,3,57000,59000,60000,60000,60000,60000,60000
POST,/v1/answer_question,1,1,62468.05104099997,62468.05104099997,62468.05104099997,62468.05104099997,0.0,0.010555533049846291,0.010555533049846291,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000
POST,/v1/explain,3,0,10,30.592930666671236,8.616791999997986,72.8039580000086,1237.3333333333333,0.03166659914953887,0.0,10,10,73,73,73,73,73,73,73,73,73
POST,/v1/predict_discount,11,0,28,21327.30948490907,6.626165999932709,60083.788959000005,165.1818181818182,0.1161108635483092,0.0,28,57000,58000,58000,59000,60000,60000,60000,60000,60000,60000
,Aggregated,47,1,3,11307.599364404265,1.746292000007088,62468.05104099997,143.51063829787233,0.4961100533427757,0.010555533049846291,3,10,28,99,59000,60000,62000,62000,62000,62000,62000
