Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/health,7747,7639,2,2.2808448537592683,0.47270899813156575,152.24804199533537,72.48380018071512,25.896603616972527,25.53558216471578,2,2,2,3,3,4,5,9,84,150,150
POST,/v1/answer_question,3846,3816,2,852.5384980476532,0.6617920007556677,120160.24933299923,117.3198127925117,12.856375049809778,12.756091313071792,2,2,2,3,3,4,7,30,120000,120000,120000
POST,/v1/explain,2388,2360,2,2.4462666051126454,0.9263340034522116,143.25491699855775,86.63358458961474,7.982585444343668,7.888987290054882,2,2,2,3,3,4,7,17,91,140,140
POST,/v1/predict_discount,6432,6331,2,2.567291680004213,0.6780000039725564,153.11829099664465,74.50435323383084,21.50083315662415,21.1632112429396,2,2,2,3,3,4,9,12,93,150,150
,Aggregated,20413,20146,2,162.58694328673698,0.47270899813156575,120160.24933299923,83.22328908048793,68.23639726775012,67.34387201078205,2,2,2,3,3,4,7,12,120000,120000,120000
