Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/health,20206,20079,2,2.2966109720213184,0.6558329987456091,178.0271250026999,72.77279026031871,67.39517948199594,66.9715831346628,2,2,2,3,3,4,7,14,82,180,180
POST,/v1/answer_question,10253,10208,2,200.10739958912612,0.8919579995563254,120372.32166699687,95.39529893689652,34.19790038745444,34.0478071935175,2,2,2,3,3,4,6,15,120000,120000,120000
POST,/v1/explain,6762,6736,2,2.387315441430102,0.9088340011658147,268.47095799894305,77.472049689441,22.554003942257577,22.46728343020512,2,2,2,3,3,4,6,14,98,270,270
POST,/v1/predict_discount,17461,17382,2,2.5321954340208728,0.7376670037047006,351.7593750002561,73.4434453925892,58.23949465184258,57.975997711375506,2,2,2,3,3,4,7,16,120,350,350
,Aggregated,54682,54405,2,39.47302916455776,0.6558329987456091,120372.32166699687,77.80982773124612,182.38657846355053,181.46267146976092,2,2,2,3,3,4,7,15,130,120000,120000
