Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/health,176,122,3,3.6631198072014244,1.3982500022393651,33.371125005942304,62.26136363636363,1.4778863371913145,1.024443938280343,3,4,5,5,6,6,9,11,33,33,33
POST,/v1/answer_question,65,49,5,1137.4143352924596,1.6963750022114255,37830.65154199721,1534.123076923077,0.5458102949854287,0.4114569916044,5,5,5,5,6,15,36000,38000,38000,38000,38000
POST,/v1/explain,33,19,5,14.58778405966851,1.392207996104844,130.42575000145007,566.939393939394,0.27710368822337145,0.15954454776497143,5,14,16,22,28,39,130,130,130,130,130
POST,/v1/predict_discount,123,89,5,6.406497268176096,1.7242079993593507,43.11924999637995,99.5609756097561,1.0328410197416573,0.7473402500569715,5,5,10,10,12,19,24,26,43,43,43
,Aggregated,397,279,4,191.04795193458952,1.392207996104844,37830.65154199721,356.7531486146096,3.3336413401417717,2.3427857277066857,4,5,5,6,10,18,32,43,38000,38000,38000
