Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/health,2,0,8.231124999952044,9.77008349997277,8.231124999952044,11.309041999993497,38.0,1.7363400943160925,0.0,11,11,11,11,11,11,11,11,11,11,11
POST,/v1/explain,1,0,126.1307920000263,126.1307920000263,126.1307920000263,126.1307920000263,1236.0,0.8681700471580462,0.0,130,130,130,130,130,130,130,130,130,130,130
POST,/v1/predict_discount,1,0,138.61937499996202,138.61937499996202,138.61937499996202,138.61937499996202,174.0,0.8681700471580462,0.0,140,140,140,140,140,140,140,140,140,140,140
,Aggregated,4,0,11,71.07258349998347,8.231124999952044,138.61937499996202,371.5,3.472680188632185,0.0,130,130,140,140,140,140,140,140,140,140,140
